Date,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,CBSA Name,State FIPS Code,State,County FIPS Code,County
1/3/2022,3,3.9,ug/m3 LC,22,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/4/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/5/2022,3,8.4,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/6/2022,3,12.2,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/7/2022,3,8.5,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/8/2022,3,6.9,ug/m3 LC,38,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/9/2022,3,10.2,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/10/2022,3,6.3,ug/m3 LC,35,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/11/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/12/2022,3,9.1,ug/m3 LC,51,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/13/2022,3,17.9,ug/m3 LC,67,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/14/2022,3,12.8,ug/m3 LC,58,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/15/2022,3,6.3,ug/m3 LC,35,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/16/2022,3,8.8,ug/m3 LC,49,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/17/2022,3,5.1,ug/m3 LC,28,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/18/2022,3,4.1,ug/m3 LC,23,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/19/2022,3,8.3,ug/m3 LC,46,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/20/2022,3,8.3,ug/m3 LC,46,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/21/2022,3,6.1,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/22/2022,3,7.7,ug/m3 LC,43,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/23/2022,3,14.2,ug/m3 LC,61,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/24/2022,3,18.4,ug/m3 LC,68,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/25/2022,3,16.8,ug/m3 LC,65,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/26/2022,3,5.1,ug/m3 LC,28,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/27/2022,3,13.8,ug/m3 LC,60,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/28/2022,3,25.2,ug/m3 LC,81,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/29/2022,3,8.4,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/30/2022,3,6.1,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
1/31/2022,3,8.9,ug/m3 LC,49,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/1/2022,3,12,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/2/2022,3,11.9,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/3/2022,3,10,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/4/2022,3,6,ug/m3 LC,33,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/5/2022,3,5.9,ug/m3 LC,33,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/6/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/7/2022,3,13.4,ug/m3 LC,59,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/8/2022,3,12,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/9/2022,3,14.9,ug/m3 LC,62,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/10/2022,3,7.5,ug/m3 LC,42,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/11/2022,3,7.1,ug/m3 LC,39,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/12/2022,3,6.9,ug/m3 LC,38,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/13/2022,3,7.1,ug/m3 LC,39,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/14/2022,3,5.8,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/15/2022,3,6.7,ug/m3 LC,37,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/16/2022,3,9.2,ug/m3 LC,51,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/17/2022,3,7.5,ug/m3 LC,42,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/18/2022,3,4.1,ug/m3 LC,23,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/19/2022,3,5.9,ug/m3 LC,33,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/20/2022,3,4.7,ug/m3 LC,26,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/21/2022,3,9.5,ug/m3 LC,52,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/22/2022,3,14.9,ug/m3 LC,62,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/23/2022,3,8.3,ug/m3 LC,46,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/24/2022,3,6,ug/m3 LC,33,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/25/2022,3,6.2,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/26/2022,3,6,ug/m3 LC,33,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/27/2022,3,10.3,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
2/28/2022,3,4.2,ug/m3 LC,23,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/1/2022,3,7.8,ug/m3 LC,43,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/2/2022,3,17.4,ug/m3 LC,66,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/3/2022,3,7.9,ug/m3 LC,44,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/4/2022,3,6.4,ug/m3 LC,36,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/5/2022,3,13.3,ug/m3 LC,59,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/6/2022,3,16.7,ug/m3 LC,65,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/7/2022,3,11.9,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/8/2022,3,2.8,ug/m3 LC,16,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/9/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/10/2022,3,16.3,ug/m3 LC,64,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/11/2022,3,11.9,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/12/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/13/2022,3,6.8,ug/m3 LC,38,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/14/2022,3,8.7,ug/m3 LC,48,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/15/2022,3,10.4,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/16/2022,3,14.7,ug/m3 LC,61,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/17/2022,3,20.5,ug/m3 LC,72,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/18/2022,3,17.1,ug/m3 LC,66,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/19/2022,3,12.2,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/20/2022,3,2.9,ug/m3 LC,16,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/21/2022,3,3.3,ug/m3 LC,18,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/22/2022,3,3.3,ug/m3 LC,18,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/23/2022,3,3.6,ug/m3 LC,20,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/24/2022,3,5.4,ug/m3 LC,30,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/25/2022,3,5.8,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/26/2022,3,5.3,ug/m3 LC,29,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/27/2022,3,2.4,ug/m3 LC,13,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/28/2022,3,3.1,ug/m3 LC,17,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/29/2022,3,4.3,ug/m3 LC,24,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/30/2022,3,5.8,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
3/31/2022,3,15.9,ug/m3 LC,64,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/1/2022,3,5.1,ug/m3 LC,28,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/2/2022,3,4.3,ug/m3 LC,24,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/3/2022,3,8,ug/m3 LC,44,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/4/2022,3,4.2,ug/m3 LC,23,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/5/2022,3,9.8,ug/m3 LC,52,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/6/2022,3,5.5,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/7/2022,3,7.7,ug/m3 LC,43,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/8/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/9/2022,3,5.2,ug/m3 LC,29,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/10/2022,3,3.1,ug/m3 LC,17,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/11/2022,3,4.3,ug/m3 LC,24,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/12/2022,3,7.8,ug/m3 LC,43,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/13/2022,3,15.9,ug/m3 LC,64,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/14/2022,3,12.4,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/15/2022,3,4.4,ug/m3 LC,24,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/16/2022,3,5.4,ug/m3 LC,30,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/17/2022,3,3,ug/m3 LC,17,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/18/2022,3,3.4,ug/m3 LC,19,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/19/2022,3,2.9,ug/m3 LC,16,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/20/2022,3,4.5,ug/m3 LC,25,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/21/2022,3,7.9,ug/m3 LC,44,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/22/2022,3,6.2,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/23/2022,3,4.8,ug/m3 LC,27,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/24/2022,3,6.5,ug/m3 LC,36,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/25/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/26/2022,3,10.3,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/27/2022,3,4.2,ug/m3 LC,23,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/28/2022,3,3.7,ug/m3 LC,21,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/29/2022,3,4.6,ug/m3 LC,26,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
4/30/2022,3,5.1,ug/m3 LC,28,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/1/2022,3,8.5,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/2/2022,3,8.7,ug/m3 LC,48,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/3/2022,3,6.6,ug/m3 LC,37,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/4/2022,3,10.3,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/5/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/6/2022,3,6.2,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/7/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/8/2022,3,5.2,ug/m3 LC,29,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/9/2022,3,5.4,ug/m3 LC,30,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/10/2022,3,8.4,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
5/11/2022,3,12.2,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/19/2022,3,10.4,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/20/2022,3,14.6,ug/m3 LC,61,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/21/2022,3,12,ug/m3 LC,56,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/22/2022,3,12.1,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/23/2022,3,13.3,ug/m3 LC,59,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/24/2022,3,12.1,ug/m3 LC,57,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/25/2022,3,10,ug/m3 LC,53,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/26/2022,3,6.1,ug/m3 LC,34,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/27/2022,3,7.4,ug/m3 LC,41,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/28/2022,3,9.3,ug/m3 LC,51,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/29/2022,3,9.4,ug/m3 LC,52,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/30/2022,3,5.3,ug/m3 LC,29,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
7/31/2022,3,5.1,ug/m3 LC,28,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/1/2022,3,7.4,ug/m3 LC,41,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/2/2022,3,9.7,ug/m3 LC,52,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/3/2022,3,7.6,ug/m3 LC,42,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/4/2022,3,10.7,ug/m3 LC,54,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/5/2022,3,8.4,ug/m3 LC,47,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/6/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/7/2022,3,5.7,ug/m3 LC,32,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/8/2022,3,6.5,ug/m3 LC,36,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/9/2022,3,6.9,ug/m3 LC,38,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/10/2022,3,5.5,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/11/2022,3,7.7,ug/m3 LC,43,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/12/2022,3,4.9,ug/m3 LC,27,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/13/2022,3,4,ug/m3 LC,22,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/14/2022,3,4.6,ug/m3 LC,26,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/15/2022,3,4.9,ug/m3 LC,27,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/16/2022,3,5.6,ug/m3 LC,31,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/17/2022,3,7.3,ug/m3 LC,41,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
8/18/2022,3,8.7,ug/m3 LC,48,PS 274,Acceptable PM2.5 AQI & Speciation Mass,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,47,Kings
